VEHICLE_ID,YEAR,MAKE,MODEL
7492573,2019,RAM,1500 CC BIG HORN/LONESTAR
7492576,2020,RAM,1500 EXT. CAB BIG HORN/LONESTAR
7492578,2016,RAM,1500 EXT. CAB LARAMIE
7492582,2020,RAM,1500 EXT. CAB TRADESMAN
7492585,2020,RAM,3500 CC DRW LONGHORN
7492588,2019,RAM,2500 MEGA CAB LARAMIE
7492595,2019,FORD,RANGER EXT. CAB SUPER CAB
7492597,2020,FORD,F-150 SUPERCAB SUPER CAB
7492598,2018,FORD,MUSTANG ECOBOOST
7492602,2019,FORD,MUSTANG BULLITT
7492603,2016,FORD,FOCUS RS
7492610,2015,FORD,FIESTA TITANIUM
7492614,2018,FORD,T-350 TRANSIT
7492616,2018,FORD,F-150 SUPERCREW SUPER CREW
7492621,2011,FORD,E-350 ECONOLINE WAGON SUPER CLUB WAGON
7492656,2020,FORD,ESCAPE SE
7492660,2017,FORD,EXPLORER LTD
7492663,2020,FORD,ESCAPE TITANIUM
7492664,2019,FORD,ESCAPE S
7492665,2014,FORD,ESCAPE S
7492666,2020,FORD,ESCAPE SEL
7492667,2020,FORD,ESCAPE SEL
7492668,2020,FORD,ESCAPE SE
7492670,2020,FORD,EXPEDITION KING RANCH
7492671,2017,FORD,EXPEDITION EL XLT/KING RANCH
7492672,2018,FORD,EXPEDITION MAX PLATINUM
7492674,2020,FORD,EXPEDITION MAX LTD
7492682,2020,FORD,F-250 SUPERCREW CC
7492684,2019,FORD,F-350 SUPERCREW CC
7492690,2020,FORD,F-350 4-WHEEL DRIVE
7492691,2020,FORD,F-150 SUPERCREW SUPER CREW
7492693,2020,FORD,T-350 TRANSIT CREW VAN
7492694,2020,FORD,T-250 TRANSIT CREW VAN
7492697,2019,FORD,F-150 SUPERCREW SUPER CREW
7492699,2020,FORD,F-150 SUPERCAB SUPER CAB
7492719,2018,CHEVROLET,IMPALA PREMIER
7492720,2019,CHEVROLET,IMPALA 1LT
7492722,2020,CHEVROLET,CAMARO ZL1
7492723,2020,CHEVROLET,BOLT PREMIER FAST CHARGING
7492724,2018,CHEVROLET,SONIC LT
7492727,2019,CHEVROLET,CORVETTE STINGRAY 1LT
7492730,2020,CHEVROLET,MALIBU RS
7492737,2016,CADILLAC,ATS-V
7492738,2012,CADILLAC,CTS
7492739,2020,CADILLAC,CT4 PREM. LUXURY
7492740,2020,CADILLAC,CT5 SPT
7492764,2012,CHEVROLET,SILVERADO 2500
7492765,2018,CHEVROLET,SILVERADO 2500 CC HIGH COUNTRY
7492766,2016,CHEVROLET,SILVERADO 3500 CC LTZ
7492769,2020,CHEVROLET,SILVERADO 2500 CC WORK TRUCK
7492770,2020,CHEVROLET,SILVERADO 2500 CC LTZ
7492772,2020,CHEVROLET,SILVERADO 3500 CC LTZ
7492773,2020,CHEVROLET,SILVERADO 2500 EXT. CAB LT
7492775,2020,CHEVROLET,COLORADO CC WORK TRUCK
7492777,2016,CHEVROLET,EXPRESS 3500
7492780,2020,CHEVROLET,SILVERADO 1500 CC LT
7492786,2020,CHEVROLET,COLORADO CC WORK TRUCK
7492790,2018,CHEVROLET,COLORADO CC LT
7492797,2020,CHEVROLET,SILVERADO 1500 CC CUSTOM
7492800,2020,CHEVROLET,SILVERADO 1500 CC TRAIL BOSS-LT
7492801,2020,CHEVROLET,SILVERADO 3500 CC HIGH COUNTRY
7492802,2020,CHEVROLET,SILVERADO 3500 CC HIGH COUNTRY
7492807,2020,CHEVROLET,COLORADO CC Z71
7492814,2020,CHEVROLET,EXPRESS 2500
7492828,2019,GMC,TERRAIN SLT
7492830,2019,GMC,YUKON XL 1500 SLT STANDARD EDITION
7492832,2020,GMC,ACADIA SLT
7492835,2010,GMC,YUKON DENALI
7492837,2018,GMC,YUKON DENALI
7492838,2020,GMC,YUKON DENALI
7492840,2019,CHEVROLET,TRAX LS
7492841,2012,CHEVROLET,TRAVERSE 2LT
7492842,2020,CHEVROLET,TAHOE LT
7492843,2019,CHEVROLET,SUBURBAN 1500 PREMIER
7492848,2018,CHEVROLET,TRAVERSE HIGH COUNTRY
7492849,2020,CHEVROLET,TAHOE FLEET
7492852,2020,CHEVROLET,BLAZER RS
7492854,2016,CHEVROLET,TRAVERSE 2LT
7492858,2020,CHEVROLET,TAHOE LS
7492865,2020,CHEVROLET,SUBURBAN 1500 PREMIER
7492866,2015,CHEVROLET,SUBURBAN 1500 LT
7492870,2020,GMC,SIERRA 3500 CC SLE
7492871,2011,GMC,SIERRA 1500 CC SL
7492873,2020,GMC,SIERRA 1500 CC AT4
7492875,2012,GMC,SIERRA 1500 EXT. CAB SL
7492877,2020,GMC,SIERRA 1500 CC
7492881,2020,GMC,SIERRA 1500 EXT. CAB
7492882,2020,GMC,SIERRA 1500 EXT. CAB
7492883,2020,GMC,SIERRA 1500 CC SLE
7492888,2013,CADILLAC,ESCALADE PREM.
7492889,2020,CADILLAC,ESCALADE ESV PLATINUM
7492890,2019,CADILLAC,XT4 SPT
7492893,2020,CADILLAC,XT5 PLATINUM PREM. LUXURY
7492906,2017,LINCOLN,CONTINENTAL BLACK LABEL
7492908,2020,NISSAN,MAXIMA S
7492912,2016,CHEVROLET,IMPALA LTD LTZ
7492913,2020,DODGE,CHARGER SXT
7492914,2017,DODGE,CHARGER HEMI R/T SCAT PACK/392
7492916,2014,DODGE,CHARGER POLICE
7492919,2019,DODGE,CHALLENGER R/T
7492929,2019,DODGE,JOURNEY CROSSROAD
7492931,2017,RAM,2500 CC SLT
7492941,2014,FORD,EDGE SPT
7492953,2013,CHEVROLET,IMPALA POLICE
7492971,2020,CHEVROLET,EQUINOX PREMIER
7492982,2020,TOYOTA,GR SUPRA 3.0 BASE/PREM./LAUNCH
7492992,2020,JEEP,COMPASS LTD
7492995,2020,JEEP,GRAND CHEROKEE OVERLAND
7492997,2018,DODGE,JOURNEY GT
7493002,2020,RAM,3500 TRADESMAN
7493003,2020,RAM,3500 BIG HORN
7493005,2020,RAM,3500 DRW BIG HORN
7493007,2012,DODGE,RAM 1500 SPT
7493008,2012,DODGE,RAM 1500 ST
7493011,2019,RAM,1500 CLASSIC TRADESMAN
7493014,2016,RAM,PROMASTER 2500 WINDOW HIGH ROOF
7493018,2016,RAM,2500 MEGA CAB LARAMIE
7493020,2018,RAM,1500 ST
7493022,2020,RAM,PROMASTER 2500 HIGH ROOF
7493035,2020,FORD,FUSION TITANIUM
7493036,2020,FORD,FUSION TITANIUM ENERGI
7493053,2020,CHEVROLET,SILVERADO 1500 CC LT
7493057,2019,CHEVROLET,SILVERADO 1500 CC LT
7493064,2020,CHEVROLET,SILVERADO 3500 CC HIGH COUNTRY
7493065,2020,CHEVROLET,EXPRESS 3500
7493066,2020,CHEVROLET,SILVERADO 1500 CC CUSTOM
7493069,2020,CHEVROLET,SILVERADO 1500 CC LTZ
7493078,2020,CHEVROLET,BLAZER 3LT
7493089,2021,CHEVROLET,BLAZER 1LT
7493091,2020,CHEVROLET,BLAZER RS
7493093,2020,CHEVROLET,BLAZER 2LT
7493097,2013,GMC,SIERRA 1500 CC SLT
7493098,2020,GMC,SIERRA 1500 CC DENALI
7493100,2014,GMC,SIERRA 1500 CC
7493101,2020,GMC,SIERRA 1500 CC ELEVATION
7493112,2020,LINCOLN,MKZ RESERVE
7493116,2020,NISSAN,KICKS S
7493128,2016,SUBARU,LEGACY 2.5I PREM. VDC
7493133,2020,SUBARU,OUTBACK W/ EYESIGHT PREM
7493137,2021,SUBARU,ASCENT W/ EYESIGHT
7493138,2021,SUBARU,ASCENT W/ EYESIGHT PREM
7493140,2021,SUBARU,ASCENT W/ EYESIGHT PREM+NAVI
7493143,2021,SUBARU,ASCENT W/ EYESIGHT LTD
7493144,2021,SUBARU,ASCENT W/ EYESIGHT LTD+NAVI
7493159,2020,INFINITI,QX60 PURE/LUXE
7493160,2020,HYUNDAI,SANTA FE SE
7493163,2020,HYUNDAI,SONATA SEL CONVENIENCE/PREM.
7493169,2018,BMW,X5 M
7493173,2020,TESLA,MODEL Y PERFORMANCE
7493184,2016,SUBARU,FORESTER 2.5I LTD VDC NAVI
7493200,2017,TOYOTA,TACOMA DOUBLE CAB SR5/TRD V6
7493201,2013,LEXUS,RX 450H
7493202,2020,CHEVROLET,SPARK LS
7493204,2019,BUICK,ENCORE PREFERRED II
7493205,2020,BUICK,ENCORE ESSENCE
7493211,2020,HYUNDAI,KONA SEL
7493214,2019,HYUNDAI,KONA SEL W/ TECH PKG
7493222,2019,GENESIS,G70 3.3T ADVANCED
7493223,2021,GENESIS,G80 2.5T BASE/ADV/PRESTIGE
7493224,2021,GENESIS,G80 3.5T BASE/PRESTIGE
7493226,2020,KIA,STINGER GT2
7493227,2019,KIA,NIRO TOUR/EX PREM.
7493239,2017,VOLVO,S60 INSCRIPTION T5 PREMIER
7493240,2020,FORD,ECOSPT TITANIUM
7493241,2019,FORD,ECOSPT S
7493243,2020,MITSUBISHI,MIRAGE G4 ES
7493244,2017,FORD,TRANSIT CONNECT XLT
7493247,2019,JAGUAR,XJ R-SPT
7493253,2018,BUICK,REGAL PREFERRED
7493254,2020,MERCEDES-BENZ,CLA CLASS 250
7493261,2019,MERCEDES-BENZ,SPRINTER 3500 EXTENDED WHEELBASE XD
7493262,2020,MERCEDES-BENZ,SPRINTER 3500 EXTENDED WHEELBASE XD
7493266,2019,FREIGHTLINER,SPRINTER 2500 EXTENDED WHEELBASE
7493268,2019,FREIGHTLINER,SPRINTER 1500 CARGO
7493269,2020,FREIGHTLINER,SPRINTER 1500 CARGO
7493270,2019,FREIGHTLINER,SPRINTER 3500 EXTENDED WHEELBASE XD
7493273,2020,AUDI,Q3 2.0T PREM. PLUS
7493277,2020,AUDI,A4 2.0T PREM.
7493279,2014,AUDI,S5 3.0T PRESTIGE
7493280,2015,AUDI,A8L 3.0T
7493291,2012,MERCEDES-BENZ,S CLASS 350 BLUETEC
7493305,2020,MINI,COOPER S
7493320,2010,DODGE,AVENGER R/T
7493325,2020,DODGE,CHALLENGER SRT HELLCAT REDEYE
7493329,2020,JEEP,WRANGLER CONVERTIBLE  UNLIMITED SAHARA
7493331,2015,JEEP,PATRIOT SPT
7493333,2020,JEEP,CHEROKEE SPT
7493334,2012,JEEP,PATRIOT SPT
7493337,2020,JEEP,CHEROKEE LTD
7493347,2020,JEEP,CHEROKEE LATITUDE
7493348,2020,JEEP,CHEROKEE SPT
7493350,2019,DODGE,DURANGO CITADEL
7493353,2020,JEEP,GRAND CHEROKEE LAREDO
7493358,2019,RAM,3500 CC LONGHORN
7493359,2020,RAM,1500 CC BIG HORN/LONESTAR
7493360,2017,RAM,1500 CC LARAMIE
7493363,2015,RAM,1500 CC LARAMIE
7493364,2020,JEEP,GLADIATOR CC OVERLAND
7493366,2018,RAM,1500 EXT. CAB ST
7493367,2019,RAM,1500 CLASSIC CC TRADESMAN
7493373,2020,RAM,1500 EXT. CAB LARAMIE
7493374,2020,RAM,1500 CC LARAMIE
7493375,2020,RAM,1500 CC TRADESMAN
7493379,2020,RAM,1500 CC LARAMIE
7493393,2020,FORD,F-250 SUPERCREW CC
7493400,2010,FORD,MUSTANG
7493405,2019,FORD,TAURUS LTD
7493408,2018,FORD,MUSTANG ECOBOOST
7493411,2017,FORD,T-350 TRANSIT
7493444,2017,FORD,EXPLORER SPT
7493445,2015,FORD,EDGE TITANIUM
7493451,2019,FORD,ESCAPE SE
7493452,2020,FORD,ESCAPE TITANIUM
7493453,2018,FORD,EXPEDITION XLT
7493454,2020,FORD,ESCAPE TITANIUM
7493459,2019,FORD,EXPEDITION MAX XLT
7493461,2020,FORD,EXPEDITION MAX LTD
7493463,2020,FORD,EXPEDITION XLT
7493473,2020,FORD,F-250 SUPERCREW CC
7493476,2020,FORD,T-350 TRANSIT
7493477,2020,FORD,F-350 SUPERCREW CC
7493488,2019,FORD,RANGER EXT. CAB SUPER CAB
7493501,2021,FORD,F-150
7493505,2019,FORD,F-350 DUAL REAR WHEELS
7493516,2018,FORD,T-250 TRANSIT
7493519,2020,CHEVROLET,IMPALA PREMIER
7493520,2017,CHEVROLET,IMPALA 1LT
7493522,2016,CHEVROLET,MALIBU LTD FLEET
7493526,2018,CHEVROLET,CAMARO 1LT
7493527,2019,CHEVROLET,CAMARO 1SS
7493530,2020,CHEVROLET,CAMARO ZL1
7493531,2012,CHEVROLET,SONIC LT
7493537,2017,CHEVROLET,SONIC FLEET
7493539,2015,CHEVROLET,CRUZE LTZ
7493540,2015,CHEVROLET,CRUZE LTZ
7493544,2020,CHEVROLET,MALIBU RS
7493548,2018,CADILLAC,CTS LUXURY
7493549,2020,CADILLAC,CT5 PREM. LUXURY
7493550,2020,CADILLAC,CT5 LUXURY +
7493572,2020,CHEVROLET,SILVERADO 2500 EXT. CAB LTZ
7493577,2019,CHEVROLET,SILVERADO 3500 CC
7493583,2020,CHEVROLET,SILVERADO 1500 CC TRAIL BOSS CUSTOM
7493596,2019,CHEVROLET,EXPRESS 2500
7493601,2019,CHEVROLET,COLORADO CC LT
7493602,2021,CHEVROLET,COLORADO CC LT
7493609,2019,CHEVROLET,COLORADO EXT. CAB WORK TRUCK
7493620,2020,CHEVROLET,SILVERADO 2500 CC WORK TRUCK
7493622,2020,CHEVROLET,SILVERADO 1500 CC RST
7493623,2020,CHEVROLET,SILVERADO 1500 CC LTZ
7493624,2012,CHEVROLET,SILVERADO 3500 EXT. CAB LT
7493625,2019,CHEVROLET,SILVERADO 1500 EXT. CAB LTZ
7493627,2020,CHEVROLET,SILVERADO 1500 EXT. CAB RST
7493628,2020,CHEVROLET,SILVERADO 1500 EXT. CAB LTZ
7493629,2020,CHEVROLET,SILVERADO 3500 EXT. CAB LT
7493632,2020,CHEVROLET,SILVERADO 1500 CC TRAIL BOSS CUSTOM
7493634,2020,CHEVROLET,SILVERADO 3500 CC LT
7493646,2017,GMC,ACADIA LTD SLT2
7493648,2020,GMC,YUKON DENALI
7493651,2020,GMC,ACADIA DENALI
7493652,2020,GMC,ACADIA SLE
7493661,2020,CHEVROLET,TRAVERSE PREMIER
7493662,2020,CHEVROLET,EQUINOX FLEET
7493668,2020,CHEVROLET,SUBURBAN 1500 LS
7493670,2019,CHEVROLET,SUBURBAN 1500 LT
7493675,2020,GMC,SIERRA 1500 CC SLT
7493680,2015,GMC,CANYON EXT. CAB
7493681,2020,GMC,CANYON EXT. CAB SLE
7493683,2020,GMC,SIERRA 1500 CC
7493684,2020,GMC,SIERRA 1500 CC ELEVATION
7493690,2019,CADILLAC,XT5 PREM. LUXURY
7493691,2020,CADILLAC,ESCALADE PLATINUM
7493692,2019,CADILLAC,XT5 LUXURY
7493698,2020,CADILLAC,ESCALADE PREM. LUXURY
7493700,2010,CADILLAC,ESCALADE LUXURY
7493701,2010,CADILLAC,SRX PREM.
7493710,2017,LINCOLN,CONTINENTAL RESERVE
7493729,2020,DODGE,CHARGER GT
7493736,2020,DODGE,CHALLENGER GT
7493737,2019,DODGE,CHALLENGER GT
7493750,2018,CHEVROLET,EQUINOX 1LT
7493752,2010,CHEVROLET,EQUINOX 2LT
7493763,2010,FORD,EDGE SPT
7493766,2010,FORD,F-350 SUPERCAB SUPER PICKUP 4X2
7493772,2011,CHEVROLET,CAMARO SS
7493789,2019,CHEVROLET,SILVERADO 1500 LEGACY EXT. CAB CUSTOM
7493794,2020,CHEVROLET,EQUINOX LS
7493795,2012,CHEVROLET,EQUINOX LS
7493799,2020,CHEVROLET,EQUINOX 1LT
7493800,2020,CHEVROLET,EQUINOX PREMIER
7493818,2016,LINCOLN,MKX BLACK LABEL
7493834,2020,JEEP,COMPASS TRAILHAWK
7493846,2019,RAM,1500 CLASSIC SLT
7493847,2020,RAM,3500 DRW BIG HORN
7493852,2020,RAM,2500 TRADESMAN
7493858,2019,RAM,2500 CREW CAB LTD
7493859,2020,RAM,2500 CC LONGHORN
7493877,2019,FORD,FIESTA SE
7493878,2019,FORD,FIESTA SE
7493879,2011,FORD,FIESTA SES
7493894,2019,CHEVROLET,SILVERADO 1500 WORK TRUCK
7493895,2019,CHEVROLET,SILVERADO 1500 WORK TRUCK
7493896,2015,CHEVROLET,SILVERADO 3500 CC LTZ
7493902,2020,CHEVROLET,SILVERADO 1500 CC TRAIL BOSS CUSTOM
7493910,2020,CHEVROLET,SILVERADO 2500 CC CUSTOM
7493911,2020,CHEVROLET,SILVERADO 2500 EXT. CAB CUSTOM
7493913,2020,GMC,TERRAIN SLE DIESEL
7493917,2014,CHEVROLET,CAPTIVA SPT LTZ
7493919,2020,CHEVROLET,EQUINOX 2LT
7493925,2020,CHEVROLET,BLAZER 2LT
7493933,2017,GMC,SIERRA 2500 EXT. CAB SLT
7493944,2020,GMC,SIERRA 1500 CC ELEVATION
7493960,2015,NISSAN,370Z
7493970,2019,MITSUBISHI,OUTLANDER SPT ES/LE/SP
7493977,2011,MERCURY,MARINER PREMIER
7493986,2020,TOYOTA,CAMRY LE
7493987,2020,TOYOTA,CAMRY XLE
7493989,2020,TOYOTA,CAMRY SE
7493990,2020,TOYOTA,CAMRY XSE
7494001,2020,BUICK,ENCLAVE AVENIR
7494008,2017,HYUNDAI,SANTA FE SPT POPULAR/PREM/VALUE/TECH
7494014,2020,HYUNDAI,SONATA LTD
7494017,2020,TOYOTA,TUNDRA CREWMAX LTD V8
7494019,2020,BMW,X6 M
7494023,2010,KIA,OPTIMA
7494031,2017,CHEVROLET,SS
7494042,2020,SUBARU,CROSSTREK W/ EYESIGHT 2.0I VDC
7494052,2017,MAZDA,CX-5 SPT
7494053,2020,MAZDA,CX-5 TOUR
7494067,2020,BUICK,ENCORE PREFERRED
7494068,2020,BUICK,ENCORE GX PREFERRED
7494078,2020,HYUNDAI,KONA LTD
7494085,2021,GENESIS,GV80 2.5T BASE/ADV/PRESTIGE
7494086,2021,GENESIS,GV80 2.5T BASE/ADV/PRESTIGE
7494087,2021,GENESIS,GV80 3.5T BASE/ADV/ADV+/PRSTG
7494096,2018,KIA,SPTAGE SX TURBO
7494098,2020,FORD,ECOSPT SE
7494102,2020,MITSUBISHI,MIRAGE SE
7494107,2020,LAND ROVER,DEFENDER 110 FIRST EDITION
7494108,2020,LAND ROVER,DEFENDER 110 SE
7494112,2020,LAND ROVER,DISCOVERY LANDMARK EDITION
7494117,2020,ASTON MARTIN,VANTAGE V8
7494120,2019,MERCEDES-BENZ,SPRINTER 2500
7494122,2020,AUDI,Q5 2.0T PREM./TITANIUM
7494123,2018,AUDI,A4 2.0T PREM. PLUS
7494128,2010,BMW,M6
7494132,2014,MERCEDES-BENZ,SPRINTER 3500
7494134,2019,MERCEDES-BENZ,SPRINTER 2500 CREW VAN
7494152,2020,JEEP,RENEGADE TRAILHAWK
7494153,2019,JEEP,RENEGADE LATITUDE
7494155,2019,ALFA ROMEO,GIULIA QUADRIFOGLIO
7494159,2020,FERRARI,F8 TRIBUTO
7494162,2016,DODGE,CHARGER POLICE
7494164,2020,JEEP,CHEROKEE LTD
7494165,2012,JEEP,GRAND CHEROKEE LAREDO
7494169,2020,JEEP,CHEROKEE LATITUDE
7494170,2020,JEEP,CHEROKEE LATITUDE
7494172,2020,JEEP,WRANGLER CONVERTIBLE  UNLIMITED RUBICON
7494173,2020,JEEP,WRANGLER CONVERTIBLE  UNLIMITED RUBICON
7494176,2020,JEEP,GRAND CHEROKEE LAREDO
7494179,2020,RAM,1500 EXT. CAB BIG HORN/LONESTAR
7494180,2020,RAM,1500 CC TRADESMAN
7494181,2017,RAM,3500 MEGA CAB SLT
7494182,2020,RAM,2500 CREW CAB LTD
7494188,2020,RAM,1500 CC LONGHORN
7494194,2021,FORD,MUSTANG GT
7494195,2020,FORD,MUSTANG GT
7494197,2021,FORD,MUSTANG SHELBY GT500
7494198,2021,FORD,MUSTANG ECOBOOST
7494200,2021,FORD,MUSTANG GT
7494201,2021,FORD,MUSTANG ECOBOOST
7494217,2017,FORD,T-350 TRANSIT
7494228,2020,FORD,ESCAPE SE SPT
7494229,2021,FORD,ESCAPE SE SPT
7494230,2021,FORD,ESCAPE TITANIUM
7494231,2021,FORD,ESCAPE 2WD SE
7494232,2021,FORD,ESCAPE S
7494233,2021,FORD,ESCAPE S
7494234,2021,FORD,ESCAPE SE
7494235,2021,FORD,ESCAPE SE
7494236,2021,FORD,ESCAPE SEL
7494237,2021,FORD,ESCAPE TITANIUM
7494238,2021,FORD,ESCAPE 2WD SEL
7494239,2021,FORD,ESCAPE 2WD TITANIUM
7494240,2021,FORD,ESCAPE SE SPT
7494241,2021,FORD,ESCAPE TITANIUM
7494242,2021,FORD,ESCAPE S
7494243,2021,FORD,ESCAPE SE
7494244,2021,FORD,ESCAPE SE
7494245,2021,FORD,ESCAPE SEL
7494246,2021,FORD,ESCAPE TITANIUM
7494247,2021,FORD,ESCAPE TITANIUM
7494249,2018,FORD,EXPEDITION XLT
7494253,2020,FORD,F-350 SUPERCREW DUAL REAR WHEELS
7494255,2020,FORD,F-250 SUPERCAB SUPER PICKUP 4X4
7494260,2019,FORD,F-150 SUPERCAB SUPER CAB
7494285,2013,CADILLAC,ATS PERFORMANCE
7494286,2020,CADILLAC,CT4 PREM. LUXURY
7494299,2020,CADILLAC,CT4-V
7494306,2020,CHEVROLET,SILVERADO 1500 CC CUSTOM
7494307,2017,CHEVROLET,SILVERADO 1500 EXT. CAB LT
7494316,2021,CHEVROLET,COLORADO CC LT
7494327,2020,CHEVROLET,SILVERADO 1500 EXT. CAB RST
7494329,2020,CHEVROLET,SILVERADO 1500 CC LTZ
7494330,2020,CHEVROLET,EXPRESS 2500
7494332,2020,CHEVROLET,EXPRESS 3500 EXT. CARGO
7494339,2020,GMC,TERRAIN DENALI
7494347,2021,CHEVROLET,TRAVERSE LT
7494354,2020,GMC,SIERRA 1500 CC AT4
7494358,2021,GMC,CANYON EXT. CAB ELEVATION
7494361,2021,GMC,CANYON CC DENALI
7494362,2021,GMC,CANYON CC AT4
7494363,2019,GMC,SIERRA 1500 CC SLT
7494364,2020,GMC,SIERRA 1500 CC SLE
7494365,2019,GMC,SIERRA 1500 CC AT4
7494367,2020,GMC,SIERRA 1500 EXT. CAB ELEVATION
7494369,2020,GMC,SIERRA 3500 CC SLE
7494370,2019,GMC,SIERRA 1500 LTD EXT. CAB SLE
7494371,2020,GMC,SIERRA 1500 EXT. CAB AT4
7494372,2020,GMC,SAVANA 2500 EXT. CARGO
7494374,2020,CADILLAC,ESCALADE PREM. LUXURY
7494384,2020,DODGE,CHARGER SXT
7494385,2020,DODGE,CHARGER HEMI R/T
7494397,2021,FORD,GT
7494412,2017,GMC,TERRAIN SL
7494414,2019,GMC,TERRAIN SLE DIESEL
7494418,2019,CHEVROLET,EQUINOX PREMIER
7494427,2016,LINCOLN,MKX RESERVE
7494430,2019,DODGE,JOURNEY SXT
7494432,2020,DODGE,JOURNEY CROSSROAD
7494433,2015,RAM,3500 CC LONGHORN
7494435,2020,RAM,3500 CC DRW BIG HORN
7494442,2020,RAM,2500 CC BIG HORN
7494443,2020,RAM,2500 CC LARAMIE
7494468,2012,CHEVROLET,SILVERADO 1500 CC LS
7494477,2019,GMC,TERRAIN SLE DIESEL
7494482,2021,CHEVROLET,TRAX LT
7494485,2021,CHEVROLET,TRAX LS
7494486,2020,CHEVROLET,BLAZER RS
7494487,2012,CHEVROLET,AVALANCHE 1500 LS
7494491,2020,GMC,SIERRA 1500 CC AT4
7494492,2020,GMC,SIERRA 2500 CC DENALI
7494494,2020,GMC,SIERRA 3500 CC AT4
7494495,2011,CADILLAC,ESCALADE
7494498,2019,MAZDA,CX-5 TOUR
7494503,2020,TOYOTA,RAV4 XSE
7494517,2020,MERCEDES-BENZ,C CLASS 300
7494524,2019,NISSAN,MURANO S/SV/SL/PLATINUM
7494531,2019,TESLA,MODEL 3
7494538,2019,MITSUBISHI,ECLIPSE CROSS ES
7494542,2021,BUICK,ENCORE
7494543,2021,BUICK,ENCORE PREFERRED
7494544,2021,BUICK,ENCORE PREFERRED
7494545,2020,BUICK,ENCORE GX SELECT
7494547,2020,BUICK,ENCORE GX ESSENCE
7494552,2021,CHEVROLET,TRAX LT
7494554,2020,HYUNDAI,IONIQ BLUE
7494557,2021,HYUNDAI,VELOSTER BASE/PREM.
7494558,2021,HYUNDAI,VELOSTER TURBO TURBO/R-SPEC/ULTIMATE
7494559,2021,KIA,SEDONA LX/EX
7494561,2021,KIA,SEDONA SX/EX PREM.
7494562,2021,KIA,SEDONA SX
7494564,2020,BUICK,ENVISION PREM. I
7494568,2020,JAGUAR,F-PACE PRESTIGE
7494570,2019,MCLAREN,720S
7494571,2020,HONDA,CIVIC TYPE-R HATCHBACK TOUR
7494573,2019,MERCEDES-BENZ,G CLASS 550
7494574,2020,AUDI,RSQ8 4.0T
7494576,2017,AUDI,A3 2.0T TECHNIK
7494589,2016,DODGE,CHALLENGER R/T SCAT PACK/392
7494592,2020,DODGE,DURANGO CITADEL
7494593,2019,JEEP,WRANGLER RUBICON
7494598,2019,DODGE,DURANGO CITADEL
7494603,2020,CHRYSLER,PACIFICA LTD
7494610,2018,RAM,3500 DRW ST
7494612,2020,RAM,1500 CC TRADESMAN
7494617,2019,RAM,1500 CLASSIC TRADESMAN
7494618,2019,RAM,1500 CLASSIC SLT
7494623,2019,RAM,1500 CLASSIC CC SSV
7494624,2020,RAM,1500 EXT. CAB TRADESMAN
7494626,2020,RAM,1500 CC BIG HORN/LONESTAR
7494627,2020,RAM,1500 CC SPORT
7494629,2020,RAM,PROMASTER 1500 HIGH ROOF
7494644,2019,FORD,RANGER EXT. CAB SUPER CAB
7494645,2020,FORD,F-150 SUPERCREW SUPER CREW
7494651,2020,FORD,FUSION TITANIUM
7494652,2020,FORD,FUSION TITANIUM
7494661,2019,FORD,FUSION S
7494662,2019,FORD,FUSION SPT
7494667,2010,FORD,F-350 SUPERCAB 4-WHEEL DRIVE
7494714,2020,FORD,EXPEDITION LTD
7494750,2020,FORD,ESCAPE TITANIUM
7494751,2020,FORD,ESCAPE SE SPT
7494752,2020,FORD,ESCAPE SE SPT
7494753,2020,FORD,ESCAPE TITANIUM
7494757,2020,FORD,EXPEDITION MAX LTD
7494758,2020,FORD,EXPEDITION MAX PLATINUM
7494759,2011,FORD,EDGE SEL
7494760,2019,FORD,EXPEDITION LTD
7494761,2020,FORD,EXPEDITION LTD
7494770,2016,FORD,F-350 SUPERCREW CC
7494774,2021,FORD,F-350
7494775,2021,FORD,F-250 SUPERCREW CC
7494776,2020,FORD,F-250 SUPERCREW CC
7494777,2020,FORD,F-250 SUPERCREW CC
7494778,2021,FORD,F-250 SUPERCREW CC
7494779,2021,FORD,F-350 SUPERCREW DUAL REAR WHEELS
7494781,2021,FORD,F-250 SUPERCAB SUPER PICKUP 4X2
7494782,2021,FORD,F-350 SUPERCAB 4-WHEEL DRIVE
7494783,2021,FORD,F-350 4-WHEEL DRIVE
7494784,2021,FORD,F-350 DUAL REAR WHEELS
7494785,2021,FORD,F-350 SUPERCREW CC
7494786,2021,FORD,F-350 SUPERCREW CC
7494787,2021,FORD,F-350 SUPERCAB 4-WHEEL DRIVE
7494788,2021,FORD,F-450 SUPERCREW DUAL REAR WHEELS
7494789,2021,FORD,F-250
7494790,2021,FORD,F-250 4-WHEEL DRIVE
7494792,2020,FORD,T-350 TRANSIT
7494793,2021,FORD,F-250 SUPERCAB SUPER PICKUP 4X2
7494794,2021,FORD,F-250 SUPERCAB SUPER PICKUP 4X4
7494795,2021,FORD,F-350 SUPERCAB SUPER PICKUP 4X2
7494796,2021,FORD,F-350 SUPERCAB DUAL REAR WHEELS
7494797,2021,FORD,F-350 SUPERCAB DUAL REAR WHEELS
7494799,2019,FORD,F-150
7494803,2020,FORD,RANGER EXT. CAB SUPER CAB
7494804,2020,FORD,RANGER EXT. CAB SUPER CAB
