,VEHICLE_ID,CREDIT_SCORE,MALE,FEMALE,AGE
1232,6084524,751.2190476190476,52,53,44.266666666666666
1233,6088020,760.5,4,2,40.166666666666664
1234,6088607,800.25,5,3,50.125
1235,6088709,847.0,1,2,38.0
1236,6090297,748.8333333333334,4,2,35.0
1237,6112582,767.5438596491229,35,22,48.29824561403509
1238,6114244,720.66,71,29,48.85
1239,6116567,757.1515151515151,20,13,32.09090909090909
1240,6133826,699.0,1,3,22.25
1241,6171108,821.4,6,4,59.2
1242,6209306,771.3333333333334,8,4,43.583333333333336
1243,6213759,723.1666666666666,10,8,56.72222222222222
1244,6239708,772.8833333333333,26,34,56.583333333333336
1245,6289338,775.1428571428571,3,4,40.42857142857143
1246,6364470,717.0,3,7,41.1
1247,6367141,744.873417721519,121,116,40.36286919831224
1248,6373096,723.3846153846154,13,26,33.48717948717949
1249,6428702,654.5,2,2,31.5
1250,6497254,550.0,1,1,35.5
1251,6596475,837.3846153846154,16,23,34.282051282051285
1252,6626280,723.8,6,9,39.06666666666667
1253,6626903,739.0505050505051,35,64,40.95959595959596
1254,6643556,771.4242424242424,14,19,56.15151515151515
1255,6647550,726.7333333333333,5,10,36.06666666666667
1256,6652781,725.25,25,39,40.53125
1257,6688791,811.6666666666666,4,2,36.166666666666664
1258,6716854,732.5,12,12,47.541666666666664
1259,6819835,750.8095238095239,9,12,55.42857142857143
1260,6819904,741.5714285714286,5,9,43.714285714285715
1261,6822424,727.4545454545455,13,9,34.13636363636363
1262,6866231,666.0,1,1,29.0
1263,7059270,750.0,2,1,42.333333333333336
1264,7077290,730.0526315789474,7,12,38.36842105263158
1265,7135523,842.0833333333334,15,9,38.75
1266,7160661,761.25,1,3,37.75
1267,6512478,805.9583333333334,14,10,42.875
1268,6992022,744.25,1,3,48.0
1269,4004681,756.0,15,16,39.12903225806452
1270,4009540,843.65,12,8,45.05
1271,4051863,823.7272727272727,4,7,46.09090909090909
1272,6001142,776.2083333333334,30,18,44.5
1273,6031113,772.8684210526316,35,41,38.76315789473684
1274,6061160,723.6129032258065,14,17,33.12903225806452
1275,6061794,750.4767441860465,40,46,38.97674418604651
1276,6061810,720.6,6,14,39.65
1277,6082342,707.4166666666666,5,7,38.666666666666664
1278,6083404,719.6363636363636,72,126,41.0959595959596
1279,6083414,725.7765957446809,36,58,42.40425531914894
1280,6087650,728.3,6,4,43.8
1281,6087805,499.0,3,1,36.0
1282,6088410,792.6969696969697,19,14,35.21212121212121
1283,6099527,745.2142857142857,4,10,51.92857142857143
1284,6133342,732.5,14,26,32.225
1285,6209002,773.632911392405,35,44,38.41772151898734
1286,6219427,708.5,3,9,32.833333333333336
1287,6225275,811.0,1,3,31.25
1288,6266507,726.3,6,4,41.7
1289,6341279,604.0,1,7,37.5
1290,6365411,729.0,3,3,42.333333333333336
1291,6369888,775.0,2,1,45.333333333333336
1292,6427017,776.0921052631579,37,39,52.18421052631579
1293,6427088,770.0,5,14,43.0
1294,6440924,752.5172413793103,15,14,57.172413793103445
1295,6558975,760.8,3,2,34.4
1296,6650150,822.75,4,4,46.0
1297,6703540,774.625,6,2,38.375
1298,6711038,762.2857142857143,3,4,60.714285714285715
1299,6712051,829.0,1,1,36.0
1300,6721596,752.8333333333334,5,1,28.833333333333332
1301,6778856,671.8,2,3,44.0
1302,6779043,715.3636363636364,14,19,51.18181818181818
1303,6801459,766.109131403118,233,216,42.46102449888642
1304,6804118,847.0,2,2,35.5
1305,6804244,824.0,1,1,20.0
1306,6818844,749.7693631669536,298,283,46.47676419965577
1307,6820048,794.1617647058823,27,41,43.5
1308,6874916,756.875,4,4,32.125
1309,6911169,710.0,1,1,31.0
1310,6935712,750.0,1,1,41.5
1311,7016353,776.6153846153846,8,18,65.42307692307692
1312,7019423,759.375,2,6,54.75
1313,7019708,805.0909090909091,3,8,68.18181818181819
1314,7034759,832.3333333333334,5,4,54.111111111111114
1315,7055984,838.0,4,4,44.125
1316,7135525,804.452380952381,24,18,35.80952380952381
1317,7135727,819.4133333333333,35,40,41.42666666666667
1318,7136876,774.5396825396825,21,42,40.03174603174603
1319,7187690,797.6428571428571,6,8,42.07142857142857
1320,7192109,747.25,9,15,46.5
1321,6350559,725.9090909090909,9,2,38.0
1322,7049098,743.6666666666666,2,1,31.666666666666668
1323,4051221,797.2291666666666,30,18,27.770833333333332
1324,6001179,766.6363636363636,13,9,31.181818181818183
1325,6031034,660.5,7,5,36.5
1326,6077006,775.2941176470588,6,11,50.705882352941174
1327,6082442,777.3333333333334,2,1,34.666666666666664
1328,6089108,768.0,6,3,31.333333333333332
1329,6113040,753.1666666666666,3,9,40.833333333333336
1330,6115199,877.0,1,1,68.0
1331,6116546,729.5722543352601,80,93,38.61849710982659
1332,6119303,698.8333333333334,26,28,37.0
1333,6119400,727.7894736842105,20,18,43.26315789473684
1334,6164259,811.0,1,1,41.5
1335,6207760,829.0,2,2,32.5
1336,6208950,693.0,14,15,44.758620689655174
1337,6209307,568.3571428571429,8,6,39.214285714285715
1338,6233091,833.4285714285714,3,4,40.714285714285715
1339,6235598,768.0,1,1,37.5
1340,6289237,719.0,2,2,51.0
1341,6364120,686.75,8,12,42.1
1342,6365766,730.6315789473684,2,17,30.210526315789473
1343,6374300,801.5,1,17,35.72222222222222
1344,6549946,769.6666666666666,2,1,53.0
1345,6556071,749.375,5,3,32.875
1346,6596945,743.4,6,9,47.666666666666664
1347,6608750,783.7727272727273,2,20,54.72727272727273
1348,6619993,714.1724137931035,15,14,36.03448275862069
1349,6626283,741.4262295081967,23,38,47.91803278688525
1350,6666030,802.6666666666666,3,3,59.0
1351,6666035,844.8823529411765,13,4,56.705882352941174
1352,6702842,727.0588235294117,13,4,43.05882352941177
1353,6703742,790.2558139534884,24,19,49.83720930232558
1354,6715599,772.1658291457286,96,103,49.4070351758794
1355,6776529,759.1538461538462,8,5,39.61538461538461
1356,6820572,712.3631284916202,87,92,38.93296089385475
1357,6865768,811.0,2,1,42.666666666666664
1358,6934554,656.6666666666666,2,4,42.166666666666664
1359,7015250,847.0,1,5,47.333333333333336
1360,7016316,789.1111111111111,16,11,37.96296296296296
1361,7053229,770.5,3,1,25.0
1362,7112791,746.5263157894736,8,11,36.10526315789474
1363,7128359,710.0,1,1,52.0
1364,7141840,744.7304347826087,36,79,43.417391304347824
1365,7147844,782.4285714285714,3,4,48.42857142857143
1366,7152354,679.9230769230769,9,4,43.69230769230769
1367,7176215,784.8620689655172,26,32,41.58620689655172
1368,7187477,697.75,3,1,38.0
1369,7188590,730.0,4,3,45.714285714285715
1370,4005737,733.8571428571429,4,3,46.57142857142857
1371,4005986,745.7142857142857,4,3,42.57142857142857
1372,4013706,817.5,2,2,54.25
1373,6001328,718.7711267605633,129,155,37.74295774647887
1374,6034057,847.0,1,1,29.5
1375,6067419,778.05,17,23,41.375
1376,6067570,711.1203703703703,116,100,39.532407407407405
1377,6075748,730.7142857142857,7,7,41.5
1378,6083438,696.551724137931,14,15,40.51724137931034
1379,6088597,763.0,2,2,32.75
1380,6133343,749.9545454545455,10,34,33.56818181818182
1381,6222122,666.0,1,1,26.0
1382,6233497,785.75,4,4,39.375
1383,6341015,725.25,21,11,37.3125
1384,6341212,774.25,16,20,35.583333333333336
1385,6343003,694.75,2,10,39.583333333333336
1386,6350582,801.3333333333334,4,2,39.833333333333336
1387,6365552,708.6666666666666,1,11,34.666666666666664
1388,6367373,770.8837209302326,23,20,39.906976744186046
1389,6463805,847.0,1,1,54.0
1390,6502842,807.5714285714286,41,29,43.31428571428572
1391,6558997,811.0,1,1,43.0
1392,6653428,666.0,1,1,29.0
1393,6656167,824.0,2,1,37.666666666666664
1394,6702974,777.92,12,13,46.16
1395,6718215,688.5111111111111,20,25,38.44444444444444
1396,6775497,803.3076923076923,5,8,50.69230769230769
1397,6804112,811.0,1,1,40.0
1398,6818969,760.3177458033573,374,460,41.81414868105516
1399,6819903,793.3333333333334,3,6,50.888888888888886
1400,6823071,670.0,3,3,43.166666666666664
1401,6866027,760.5,1,1,40.0
1402,6910450,732.625,2,6,42.125
1403,6939128,750.0,1,1,26.5
1404,7068067,786.6666666666666,1,2,34.333333333333336
1405,7073342,757.0833333333334,7,17,38.958333333333336
1406,7104845,666.0,1,1,60.0
1407,7135516,770.1666666666666,1,5,49.666666666666664
1408,7135637,730.125,3,5,31.5
1409,7135649,753.0,2,3,43.0
1410,7147852,765.25,8,12,49.25
1411,7192234,732.8333333333334,4,2,35.0
1412,4006202,772.75,6,2,32.75
1413,4006807,839.4444444444445,5,4,36.55555555555556
1414,4052953,839.3333333333334,3,3,47.333333333333336
1415,6001104,791.7352941176471,17,17,39.44117647058823
1416,6012137,725.1875,13,19,38.34375
1417,6061148,710.702479338843,109,133,41.21900826446281
1418,6061693,741.2258064516129,28,34,41.596774193548384
1419,6074759,736.0,16,20,36.138888888888886
1420,6078949,710.0,1,2,30.333333333333332
1421,6088156,847.0,1,1,61.0
1422,6090182,710.0,2,1,34.666666666666664
1423,6112583,765.7796610169491,107,70,33.779661016949156
1424,6113757,824.5666666666667,18,12,43.06666666666667
1425,6116539,741.2746478873239,65,77,50.7112676056338
1426,6125606,714.7692307692307,11,15,41.96153846153846
1427,6341021,746.9302325581396,18,25,34.883720930232556
1428,6341566,693.2727272727273,9,13,29.90909090909091
1429,6343561,779.2448979591836,41,57,49.642857142857146
1430,6364456,752.7824074074074,78,138,34.55555555555556
1431,6367144,744.24064171123,175,199,47.9572192513369
1432,6372866,758.5744680851063,31,63,47.170212765957444
1433,6494026,710.0,1,1,51.0
1434,6497552,765.9,6,4,45.1
1435,6559286,796.2727272727273,5,6,38.18181818181818
1436,6598900,680.6666666666666,1,2,37.333333333333336
1437,6610946,710.0,1,1,30.5
1438,6611962,847.0,1,2,34.0
1439,6615689,710.0,1,1,35.5
1440,6620416,696.2068965517242,30,28,40.0
1441,6620431,731.3461538461538,11,15,37.23076923076923
1442,6620833,806.3461538461538,14,12,36.80769230769231
1443,6647857,666.0,1,1,55.5
1444,6653057,666.0,1,1,55.0
1445,6660015,681.6666666666666,5,4,32.44444444444444
1446,6703651,754.4285714285714,3,4,44.42857142857143
1447,6718898,734.7647058823529,39,46,40.48235294117647
1448,6724609,847.0,1,2,34.666666666666664
1449,6820704,774.1428571428571,4,3,34.857142857142854
1450,6874918,755.8,6,9,39.333333333333336
1451,7034146,778.1666666666666,7,5,53.25
1452,7035138,803.4333333333333,15,15,58.06666666666667
1453,7108118,745.5,1,1,51.5
1454,7135551,801.3333333333334,2,1,44.333333333333336
1455,7135589,817.6976744186046,24,19,39.627906976744185
1456,7160924,794.1428571428571,4,3,49.142857142857146
1457,7172293,847.0,1,1,33.0
1458,7182178,851.0,2,2,41.5
1459,6874747,811.0,1,1,48.0
1460,7133055,746.6796536796537,113,118,45.19047619047619
1461,4051161,811.0,1,1,50.0
1462,6012085,756.156862745098,20,31,29.647058823529413
1463,6066683,800.0526315789474,8,11,37.31578947368421
1464,6066724,760.0714285714286,18,24,43.19047619047619
1465,6067858,812.4,5,5,43.7
1466,6074802,703.4126984126984,31,32,40.06349206349206
1467,6074829,790.5217391304348,11,12,41.869565217391305
1468,6075266,766.2786885245902,56,66,50.959016393442624
1469,6075682,811.0,1,1,30.5
1470,6076550,718.0,1,2,37.0
1471,6082465,872.0,2,3,42.6
1472,6084758,847.0,1,1,37.5
1473,6088711,847.0,1,1,36.5
1474,6089063,774.6,4,1,49.6
1475,6090825,730.0,1,1,25.0
1476,6118780,734.3155339805825,95,111,41.9126213592233
1477,6119327,743.1333333333333,21,24,39.355555555555554
1478,6119348,474.5,2,2,37.75
1479,6133269,750.0,1,1,36.5
1480,6208729,686.0909090909091,27,39,38.25757575757576
1481,6235579,803.75,3,1,43.0
1482,6341164,798.0,1,1,33.5
1483,6356380,818.5454545454545,12,10,45.22727272727273
1484,6374270,751.8333333333334,2,4,32.833333333333336
1485,6440227,786.5,3,3,60.5
1486,6498429,763.3333333333334,6,6,60.75
1487,6501984,567.3333333333334,2,1,38.0
1488,6555606,737.6363636363636,7,4,34.27272727272727
1489,6559137,800.5,1,1,33.0
1490,6597000,870.0,1,1,36.5
1491,6611897,759.125,12,4,46.6875
1492,6626904,713.3,30,40,44.385714285714286
1493,6657695,835.0,2,1,49.333333333333336
1494,6702834,755.6666666666666,12,6,38.5
1495,6702856,759.0,15,2,40.05882352941177
1496,6704951,811.0,1,1,27.0
1497,6711319,752.6666666666666,3,15,41.55555555555556
1498,6715589,790.5515151515151,75,90,39.981818181818184
1499,6741708,650.6666666666666,3,3,35.333333333333336
1500,6822470,750.578947368421,8,11,40.8421052631579
1501,6866570,729.625,2,6,42.5
1502,6934537,847.0,1,1,57.5
1503,7016806,777.5384615384615,10,16,49.61538461538461
1504,7035435,711.4,3,2,45.4
1505,7056336,847.0,1,1,40.0
1506,7057907,740.4166666666666,7,5,37.583333333333336
1507,7135593,805.5,4,4,38.25
1508,7187687,799.5882352941177,9,25,48.3235294117647
1509,6643633,743.2619047619048,11,31,41.476190476190474
1510,4027352,661.5,4,6,28.1
1511,4032201,820.8181818181819,2,9,63.54545454545455
1512,4052431,788.6666666666666,6,3,33.111111111111114
1513,6006896,720.4444444444445,16,2,43.72222222222222
1514,6067469,738.6428571428571,8,6,32.5
1515,6067499,768.0,3,3,48.0
1516,6067843,783.5813953488372,11,32,47.48837209302326
1517,6074757,767.2649572649573,57,60,38.1025641025641
1518,6074995,724.3414634146342,17,24,39.0
1519,6075285,710.6666666666666,5,10,32.13333333333333
1520,6076784,749.3928571428571,12,16,37.17857142857143
1521,6076829,795.2142857142857,7,7,30.357142857142858
1522,6087783,810.8333333333334,6,6,53.166666666666664
1523,6088171,790.6666666666666,4,2,34.333333333333336
1524,6088748,666.0,2,2,40.25
1525,6116574,797.25,3,5,47.0
1526,6125572,756.5,8,14,32.0
1527,6162912,719.4701986754967,61,90,42.35099337748344
1528,6167130,832.0,2,1,58.333333333333336
1529,6220324,757.8571428571429,9,5,55.357142857142854
1530,6230634,643.6,1,4,28.6
1531,6239715,733.3333333333334,3,9,36.333333333333336
1532,6286715,737.4,2,3,43.8
1533,6374104,465.0,1,1,54.5
1534,6440675,710.0,1,1,35.5
1535,6463668,867.0,1,1,46.0
1536,6465337,841.25,4,4,49.625
1537,6494209,710.0,4,4,40.0
1538,6503652,747.1428571428571,5,2,52.857142857142854
1539,6550101,710.0,2,2,43.5
1540,6556698,774.6666666666666,2,1,36.333333333333336
1541,6558043,768.0,1,1,53.5
1542,6560711,785.75,2,2,44.75
1543,6606944,847.0,2,1,39.0
1544,6620100,768.8181818181819,4,7,48.09090909090909
1545,6643697,751.2857142857143,11,10,45.61904761904762
1546,6643748,686.6666666666666,1,2,44.0
1547,6659397,368.0,2,4,38.0
1548,6712469,758.9056603773585,40,66,54.528301886792455
1549,6713932,745.5454545454545,7,4,46.63636363636363
1550,6715793,706.75,5,3,46.5
1551,6819898,688.4285714285714,14,14,52.214285714285715
1552,6820664,800.2222222222222,4,5,38.0
1553,6865797,693.9090909090909,9,2,45.54545454545455
1554,6884607,587.5,1,5,35.833333333333336
1555,6910982,678.5714285714286,4,3,37.0
1556,6956800,710.0,2,4,36.0
1557,7016273,729.0,12,9,38.42857142857143
1558,7072427,666.0,2,2,29.5
1559,7073333,753.2,5,5,30.3
1560,7128374,847.0,1,1,58.0
1561,7135596,850.25,3,5,33.75
1562,7141979,788.9666666666667,16,14,37.63333333333333
1563,7145375,749.7272727272727,4,7,41.90909090909091
1564,7128066,777.3333333333334,1,2,50.666666666666664
1565,4032819,780.2727272727273,4,7,35.81818181818182
1566,4044377,694.8536585365854,32,50,37.30487804878049
1567,6001017,776.0909090909091,34,54,39.06818181818182
1568,6031112,709.2272727272727,16,6,42.13636363636363
1569,6062685,752.1428571428571,4,3,31.428571428571427
1570,6074715,739.1111111111111,9,18,50.55555555555556
1571,6074813,762.7777777777778,6,3,44.0
1572,6075099,745.1851851851852,22,32,45.148148148148145
1573,6075274,755.625,3,5,32.75
1574,6082270,695.3333333333334,1,2,35.333333333333336
1575,6082462,773.4,17,13,42.6
1576,6083229,716.625,5,3,37.75
1577,6083428,741.7464788732394,31,40,44.84507042253521
1578,6084880,710.0,2,1,39.333333333333336
1579,6085128,762.2,2,3,28.6
1580,6087923,763.0,4,5,53.888888888888886
1581,6087956,819.0333333333333,18,12,42.9
1582,6088442,710.0,1,1,49.5
1583,6088481,666.0,2,1,36.333333333333336
1584,6089362,774.2142857142857,10,4,38.785714285714285
1585,6101325,717.3333333333334,2,1,47.666666666666664
1586,6113513,781.4782608695652,35,34,42.05797101449275
1587,6119207,708.3333333333334,3,3,41.166666666666664
1588,6119222,698.5,4,4,36.625
1589,6129942,762.6666666666666,4,2,36.833333333333336
1590,6133552,728.8571428571429,3,4,40.0
1591,6170034,847.0,1,1,59.0
1592,6208970,767.6071428571429,15,13,42.17857142857143
1593,6211014,807.0,2,2,44.25
1594,6264767,785.0,4,3,41.857142857142854
1595,6364340,707.5578947368421,42,53,42.01052631578948
1596,6365764,766.0732984293194,83,108,35.76439790575916
1597,6428637,747.5,2,2,40.5
1598,6494688,763.9545454545455,14,8,48.77272727272727
1599,6557355,779.6666666666666,1,2,50.666666666666664
1600,6620802,749.1428571428571,2,5,47.714285714285715
1601,6626105,765.5333333333333,6,9,49.666666666666664
1602,6660169,710.0,1,1,41.5
1603,6664950,824.0,1,1,58.5
1604,6703558,689.8,10,5,48.6
1605,6711948,648.0,2,4,41.5
1606,6715547,782.9487179487179,24,15,39.30769230769231
1607,6715592,737.6666666666666,123,135,44.08139534883721
1608,6802264,727.7439293598234,566,793,40.120676968359085
1609,6802421,771.8372093023256,19,24,39.25581395348837
1610,6804071,820.4074074074074,14,13,46.851851851851855
1611,6820117,803.6666666666666,2,1,47.666666666666664
1612,6828568,821.5384615384615,9,4,36.61538461538461
1613,6910939,764.8,3,2,46.4
1614,6939073,760.5,1,1,29.0
1615,6939721,713.25,1,7,33.75
1616,6995014,571.8571428571429,5,2,47.57142857142857
1617,7016266,774.8888888888889,14,13,56.74074074074074
1618,7050108,798.5,1,3,57.0
1619,7128833,730.2,3,2,40.4
1620,7135538,701.8,1,4,50.8
1621,7182250,803.4375,8,8,39.75
1622,6244078,741.0487804878048,21,20,48.58536585365854
1623,6507505,733.9473684210526,35,22,40.64912280701754
1624,7016306,796.4666666666667,12,18,47.56666666666667
1625,6000985,763.9529411764706,39,46,32.858823529411765
1626,6001103,765.7272727272727,22,11,35.06060606060606
1627,6004334,740.1257142857143,73,102,39.21142857142857
1628,6012086,800.8,7,8,36.53333333333333
1629,6067556,725.5888888888888,106,74,37.17777777777778
1630,6067663,710.9615384615385,6,20,35.61538461538461
1631,6074669,730.4666666666667,6,9,42.46666666666667
1632,6074762,783.0,7,13,38.35
1633,6075079,791.4193548387096,14,17,43.61290322580645
1634,6076652,784.8181818181819,2,9,44.90909090909091
1635,6091228,720.4,7,3,49.8
1636,6115752,857.6,3,2,37.4
1637,6119374,767.5384615384615,6,7,38.15384615384615
1638,6125637,758.6666666666666,3,6,32.44444444444444
1639,6132389,737.9272727272727,28,27,41.07272727272727
1640,6166131,663.3571428571429,5,9,43.214285714285715
1641,6212129,726.8666666666667,40,50,44.17777777777778
1642,6217629,776.0909090909091,3,8,28.09090909090909
1643,6350428,761.2941176470588,121,100,39.294117647058826
1644,6352641,719.5769230769231,7,19,34.0
1645,6355723,718.0204081632653,17,32,44.53061224489796
1646,6440696,674.3333333333334,1,2,48.666666666666664
1647,6500570,738.825,25,15,47.725
1648,6598799,737.9811320754717,46,60,48.0377358490566
1649,6598818,749.1428571428571,5,2,58.42857142857143
1650,6607008,798.5,1,1,34.0
1651,6608782,788.375,5,3,42.0
1652,6620778,759.5,4,4,37.375
1653,6620786,577.1666666666666,2,4,45.5
1654,6626120,703.8666666666667,4,11,35.2
1655,6659814,768.0,1,1,43.0
1656,6708719,755.2,3,2,42.0
1657,6711125,647.75,6,6,41.25
1658,6712420,800.4444444444445,14,13,51.74074074074074
1659,6714121,621.0,1,1,44.0
1660,6715627,771.0,40,39,39.0253164556962
1661,6725205,748.7368421052631,8,11,33.1578947368421
1662,6803917,738.4375,8,8,47.75
1663,6804268,770.7058823529412,12,5,51.35294117647059
1664,6818806,774.75,19,21,48.6
1665,6819625,760.3333333333334,3,6,38.55555555555556
1666,6820159,819.8085106382979,21,26,43.0
1667,6820687,821.2857142857143,7,7,40.357142857142854
1668,6820761,773.8461538461538,27,25,43.44230769230769
1669,6828408,847.0,1,1,43.5
1670,6864812,817.5,1,1,34.0
1671,6865855,847.0,7,3,35.6
1672,7051968,759.0512820512821,17,22,51.48717948717949
1673,7064326,695.3333333333334,1,2,38.333333333333336
1674,7108088,749.6,7,3,34.3
1675,7131744,716.6315789473684,9,10,40.68421052631579
1676,7147643,621.0,1,1,28.5
1677,7158824,665.0,2,1,39.0
1678,7181701,778.5,1,1,60.5
1679,7182350,714.0,1,9,43.0
1680,7182399,722.15,8,12,43.25
1681,7192210,705.3137254901961,16,35,39.509803921568626
1682,6000940,680.0704225352113,36,35,36.12676056338028
1683,6067850,811.0,2,3,33.2
1684,6074990,669.4285714285714,9,5,37.357142857142854
1685,6075462,750.7741935483871,17,14,50.96774193548387
1686,6075840,847.0,1,1,41.5
1687,6077166,838.0,2,2,38.75
1688,6079932,847.0,3,1,47.75
1689,6084546,774.8125,24,24,39.229166666666664
1690,6085214,775.8,1,4,32.4
1691,6087622,710.0,1,1,68.5
1692,6087801,752.6315789473684,10,9,35.36842105263158
1693,6087998,837.8,3,2,34.0
1694,6089487,710.4166666666666,7,5,48.333333333333336
1695,6108801,701.2,4,1,37.2
1696,6112375,810.8717948717949,17,22,50.61538461538461
1697,6112580,800.2631578947369,24,14,38.60526315789474
1698,6119379,756.0842105263158,39,56,43.0
1699,6120478,719.88,9,16,39.16
1700,6173535,752.6538461538462,32,46,48.333333333333336
1701,6219692,743.6666666666666,2,1,40.666666666666664
1702,6263901,748.1764705882352,7,10,38.0
1703,6295583,811.0,2,1,35.333333333333336
1704,6309892,780.2222222222222,3,6,37.0
1705,6341040,777.3333333333334,1,2,35.0
1706,6341282,719.9132231404959,130,112,36.12809917355372
1707,6342225,743.1034482758621,39,48,42.51724137931034
1708,6343496,743.6666666666666,3,3,29.5
1709,6367167,708.3310104529617,142,145,38.707317073170735
1710,6442590,737.7272727272727,7,4,50.63636363636363
1711,6499571,847.0,1,1,29.5
1712,6517659,839.8,3,2,68.2
1713,6521224,786.75,3,1,56.25
1714,6619991,729.0,17,24,39.73170731707317
1715,6620810,700.75,2,2,38.25
1716,6667588,847.0,1,2,35.333333333333336
1717,6702936,729.8333333333334,3,3,36.166666666666664
1718,6707964,847.0,1,1,63.0
1719,6712454,799.6923076923077,13,26,56.64102564102564
1720,6715536,766.964705882353,75,95,41.258823529411764
1721,6719184,827.8333333333334,1,5,48.166666666666664
1722,6791940,762.6666666666666,3,3,37.166666666666664
1723,6804953,671.0666666666667,5,10,54.2
1724,6820718,757.919540229885,80,94,37.12643678160919
1725,6821424,721.0,7,5,36.166666666666664
1726,6866349,670.4,3,2,44.2
1727,6939147,734.1212121212121,15,18,32.666666666666664
1728,7016113,718.5762711864406,28,31,39.016949152542374
1729,7182415,675.9,2,8,35.2
1730,7183136,847.0,1,1,75.0
1731,7191856,745.4,3,2,46.2
1732,4013902,800.7272727272727,11,11,45.90909090909091
1733,6000544,812.75,5,3,43.5
1734,6057558,815.7083333333334,17,7,41.25
1735,6062859,762.5,2,8,51.9
1736,6066416,714.4949494949495,49,50,42.707070707070706
1737,6067459,778.5,1,1,37.5
1738,6067792,779.2857142857143,4,3,33.0
1739,6075061,747.8260869565217,12,11,37.73913043478261
1740,6077682,775.2,8,12,46.7
1741,6082421,635.6666666666666,1,2,46.333333333333336
1742,6083596,710.0,1,2,49.333333333333336
1743,6083691,710.0,1,2,32.0
1744,6112729,817.4933333333333,49,26,41.13333333333333
1745,6113849,767.9666666666667,16,14,45.266666666666666
1746,6119371,782.0357142857143,9,19,38.67857142857143
1747,6119986,772.5,2,4,35.333333333333336
1748,6133545,725.5,21,31,41.36538461538461
1749,6133561,723.9387755102041,19,30,38.265306122448976
1750,6143053,745.8333333333334,4,2,34.666666666666664
1751,6170717,733.7142857142857,4,3,41.57142857142857
1752,6209023,729.954128440367,52,57,43.89908256880734
1753,6212239,710.0,2,1,41.666666666666664
1754,6219479,710.0,2,7,45.333333333333336
1755,6239689,760.5,2,2,48.5
1756,6307720,843.0,4,5,56.44444444444444
1757,6350474,811.0,1,1,50.5
1758,6350538,726.4285714285714,14,7,33.333333333333336
1759,6365988,762.5652173913044,6,17,41.91304347826087
1760,6373269,715.92,12,13,34.0
1761,6439334,748.4047619047619,30,12,50.69047619047619
1762,6443473,710.0,3,3,87.0
1763,6496202,740.4659090909091,49,39,41.59090909090909
1764,6498558,731.64,14,11,41.08
1765,6503883,710.0,1,2,40.0
1766,6531479,797.1176470588235,17,17,46.529411764705884
1767,6558511,666.0,1,1,29.0
1768,6650147,724.4666666666667,8,7,57.8
1769,6651954,710.0,1,2,43.333333333333336
1770,6656681,550.3333333333334,1,2,46.666666666666664
1771,6667615,750.0,2,1,37.666666666666664
1772,6704540,832.6,4,1,50.0
1773,6711903,747.3,7,3,55.7
1774,6712431,804.8571428571429,3,4,62.57142857142857
1775,6715612,812.5714285714286,12,9,34.19047619047619
1776,6717625,773.5,26,32,44.741379310344826
1777,6818898,782.21,113,87,58.09
1778,6829061,750.0,1,1,38.0
1779,6866220,805.5,2,2,34.5
1780,6873962,755.6666666666666,4,2,42.0
1781,7016988,782.5,3,1,39.0
1782,7053177,722.625,1,7,37.0
1783,7055669,847.0,1,1,32.5
1784,7105824,790.6666666666666,1,2,36.0
1785,7131752,762.728813559322,29,30,37.91525423728814
1786,7135483,739.6666666666666,1,8,39.77777777777778
1787,7135559,776.6923076923077,6,7,38.38461538461539
1788,7158773,839.8,1,4,41.6
1789,7182273,729.8333333333334,1,5,43.166666666666664
1790,4006242,744.2,12,8,45.0
1791,4008720,801.2727272727273,12,21,47.18181818181818
1792,6001078,795.8823529411765,10,24,33.11764705882353
1793,6001138,773.2533333333333,41,34,41.13333333333333
1794,6067583,656.0,1,1,42.5
1795,6075754,710.0,1,1,28.5
1796,6083429,748.9411764705883,34,34,37.48529411764706
1797,6083529,768.25,3,1,44.25
1798,6084684,695.0,2,3,37.8
1799,6088298,672.5,6,2,39.75
1800,6095716,765.1408450704225,31,40,46.563380281690144
1801,6108016,750.0,1,1,23.5
1802,6113497,847.6666666666666,2,1,51.333333333333336
1803,6113737,774.52,15,10,59.84
1804,6116558,729.375,3,13,31.125
1805,6118210,729.3170731707318,26,15,32.46341463414634
1806,6119342,722.3030303030303,18,15,33.57575757575758
1807,6144311,760.5,2,2,56.5
1808,6162007,759.8,8,12,34.95
1809,6216534,820.6153846153846,6,7,58.38461538461539
1810,6255641,764.4137931034483,14,15,34.10344827586207
1811,6291130,666.0,1,1,32.5
1812,6341140,776.6842105263158,8,11,35.05263157894737
1813,6350586,532.0,1,1,40.5
1814,6366835,749.2666666666667,4,11,39.733333333333334
1815,6373370,748.2666666666667,5,10,37.2
1816,6435365,753.25,8,8,35.5
1817,6440131,780.5,1,1,32.0
1818,6444076,795.5,3,1,37.5
1819,6493909,747.9701492537314,83,51,43.582089552238806
1820,6499688,750.0,1,1,61.5
1821,6608729,783.1111111111111,2,7,49.111111111111114
1822,6626166,705.6315789473684,11,8,40.73684210526316
1823,6712634,729.0,2,4,28.333333333333332
1824,6718168,727.5666666666667,44,46,36.37777777777778
1825,6804004,797.3703703703703,16,11,41.888888888888886
1826,6820724,749.2923076923076,58,72,38.12307692307692
1827,6821662,739.1063829787234,53,41,35.765957446808514
